DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME,UNIT
2020-04-17,82 ST-JACKSON H,40.747647,-73.883786,1392,1894,7,R096
2020-04-17,86 ST,40.592676,-73.978243,361,512,N,R397
2020-04-17,86 ST,40.622715,-74.028368,2062,2396,R,R215
2020-04-17,86 ST,40.779485,-73.955541,6510,8062,456,R179
2020-04-17,86 ST,40.785822,-73.968952,948,1170,BC,R186
2020-04-17,86 ST,40.788844,-73.975990,3528,5322,1,R167
2020-04-17,86 ST-2 AVE,40.777891,-73.951787,1223,1328,Q,R571
2020-04-17,9 AVE,40.646343,-73.994551,579,671,D,R368
2020-04-17,9 ST,40.670320,-73.988757,905,1290,DFGMNR,R258
2020-04-17,90 ST-ELMHURST,40.748541,-73.876791,1839,1133,7,R122
2020-04-17,96 ST,40.785822,-73.950970,1848,1154,6,R144
2020-04-17,96 ST,40.791654,-73.964682,1450,1878,BC,R251
2020-04-17,96 ST,40.793880,-73.972363,6300,8840,123,R168
2020-04-17,96 ST-2 AVE,40.768799,-73.958424,1823,1731,Q,R572
2020-04-17,ALABAMA AVE,40.677107,-73.898871,499,685,J,R433
2020-04-17,ALLERTON AVE,40.865481,-73.867393,920,724,25,R362
2020-04-17,AQUEDUCT TRACK,40.668221,-73.834026,17,17,A,R464
2020-04-17,AQUEDUCT-N CNDT,40.668234,-73.834058,86,167,A,R357
2020-04-17,ASTOR PLACE,40.730056,-73.991042,1414,2306,6,R160
2020-04-17,ATLANTIC AVE,40.675496,-73.902819,292,207,L,R348
2020-04-17,ATLANTIC AVE,40.684063,-73.977417,12171,15414,2345BDNQR,R057
2020-04-17,AVE H,40.629164,-73.961678,299,357,BQ,R263
2020-04-17,AVE I,40.625305,-73.975732,305,169,F,R421
2020-04-17,AVE J,40.625028,-73.960819,678,489,BQ,R228
2020-04-17,AVE M,40.617568,-73.959360,600,339,BQ,R229
2020-04-17,AVE N,40.615174,-73.974166,618,290,F,R423
2020-04-17,AVE P,40.609147,-73.972986,363,214,F,R424
2020-04-17,AVE U,40.596065,-73.973329,257,161,F,R425
2020-04-17,AVE U,40.597482,-73.979359,337,256,N,R396
2020-04-17,AVE U,40.599307,-73.955916,629,313,BQ,R150
2020-04-17,AVE X,40.589547,-73.974295,388,243,F,R271
2020-04-17,BAY 50 ST,40.588879,-73.983629,308,106,D,R400
2020-04-17,BAY PARKWAY,40.601898,-73.993821,833,908,D,R374
2020-04-17,BAY PKY-22 AVE,40.612006,-73.982009,1218,940,N,R394
2020-04-17,BAY RIDGE AVE,40.634945,-74.023411,754,742,R,R213
2020-04-17,BAY RIDGE-95 ST,40.616624,-74.030964,1266,1006,R,R216
2020-04-17,BAYCHESTER AVE,40.878656,-73.838596,616,279,5,R292
2020-04-17,BEACH 105 ST,40.583542,-73.826430,18,71,AS,R418
2020-04-17,BEACH 25 ST,40.600138,-73.761520,374,509,A,R358
2020-04-17,BEACH 36 ST,40.595381,-73.768194,210,267,A,R338
2020-04-17,BEACH 44 ST,40.593214,-73.776433,188,219,A,R337
2020-04-17,BEACH 60 ST,40.592334,-73.788493,479,434,A,R336
2020-04-17,BEACH 67 ST,40.590867,-73.797011,492,417,A,R335
2020-04-17,BEACH 90 ST,40.588032,-73.813684,96,147,AS,R416
2020-04-17,BEACH 98 ST,40.585514,-73.820143,74,125,AS,R417
2020-04-17,BEDFORD AVE,40.717241,-73.956614,1000,1141,L,R235
2020-04-17,BEDFORD PARK BL,40.873026,-73.886919,2206,1676,BD,R156
2020-04-17,BEDFORD PARK BL,40.873399,-73.890084,857,942,4,R183
2020-04-17,BEDFORD/NOSTRAN,40.689636,-73.953459,1360,1406,G,R269
2020-04-17,BEEBE-39 AVE,40.753076,-73.932710,219,329,NQ,R090
2020-04-17,BERGEN ST,40.680801,-73.975132,420,534,23,R058
2020-04-17,BERGEN ST,40.686154,-73.990881,1641,1794,FG,R129
2020-04-17,BEVERLEY ROAD,40.643982,-73.964510,402,510,BQ,R262
2020-04-17,BEVERLY ROAD,40.645089,-73.948975,736,176,25,R210
2020-04-17,BLEECKER ST,40.725665,-73.995645,793,695,6DF,R194
2020-04-17,BOROUGH HALL/CT,40.692404,-73.990151,8136,7896,2345R,R108
2020-04-17,BOTANIC GARDEN,40.670499,-73.958759,143,293,S2345,R412
2020-04-17,BOWERY,40.720315,-73.994014,184,425,JZ,R311
2020-04-17,BOWLING GREEN,40.704782,-74.014099,2536,3042,45,R041
2020-04-17,BOYD-88 ST,40.679857,-73.851492,315,146,A,R384
2020-04-17,BRIGHTON BEACH,40.577961,-73.961806,2702,2698,BQ,R172
2020-04-17,BROAD CHANNEL,40.608693,-73.816068,33,24,AS,R415
2020-04-17,BROAD ST,40.706539,-74.011052,1146,888,JZ,R125
2020-04-17,BROADWAY,40.706100,-73.950348,659,644,G,R299
2020-04-17,BROADWAY-31 ST,40.761959,-73.925382,683,926,NQ,R092
2020-04-17,BROADWAY-ENY,40.678848,-73.904139,1760,1897,ACJLZ,R103
2020-04-17,BROADWAY/LAFAY,40.725297,-73.996204,1236,2784,BDFQ6,R461
2020-04-17,BRONX PARK EAST,40.848797,-73.868465,392,122,25,R389
2020-04-17,BROOK AVE,40.808044,-73.919234,2386,3610,6,R446
2020-04-17,BROOKLYN BRIDGE,40.713159,-74.003917,3476,4112,456JZ,R044
2020-04-17,BUHRE AVE,40.846817,-73.832545,433,568,6,R428
2020-04-17,BURKE AVE,40.871387,-73.867135,572,426,25,R363
2020-04-17,BURNSIDE AVE,40.853390,-73.907733,2039,1690,4,R244
2020-04-17,BUSHWICK AVE,40.682558,-73.905501,300,294,L,R313
2020-04-17,CANAL ST,40.718697,-74.000977,2300,2826,JNQRZ6,R462
2020-04-17,CANAL ST,40.720852,-74.005237,1198,1542,ACE,R139
2020-04-17,CANAL ST,40.722819,-74.006267,320,462,1,R320
2020-04-17,CARROLL ST,40.680231,-73.994980,1110,924,FG,R220
2020-04-17,CASTLE HILL AVE,40.834255,-73.851222,1078,1432,6,R106
2020-04-17,CATHEDRL-110 ST,40.800637,-73.958201,1168,952,BC,R334
2020-04-17,CENTRAL AVE,40.697673,-73.927131,367,394,M,R401
2020-04-17,CHAMBERS ST,40.713159,-74.003917,3476,4112,456JZ,R044
2020-04-17,CHAMBERS ST,40.714330,-74.008563,3664,3580,ACE23,R029
2020-04-17,CHAMBERS ST,40.715436,-74.009335,777,955,123,R030
2020-04-17,CHAUNCEY ST,40.682867,-73.910480,510,338,JZ,R432
2020-04-17,CHRISTOPHER ST,40.733405,-74.002898,652,978,1,R189
2020-04-17,CHURCH AVE,40.644039,-73.979541,2330,2020,FG,R204
2020-04-17,CHURCH AVE,40.650494,-73.962836,4394,5486,BQ,R098
2020-04-17,CHURCH AVE,40.650843,-73.949575,1476,447,25,R109
2020-04-17,CLARK ST,40.697356,-73.992888,216,192,23,R224
2020-04-17,CLASSON AVE,40.688855,-73.960025,426,561,G,R287
2020-04-17,CLEVELAND ST,40.679938,-73.884687,520,677,J,R435
2020-04-17,CLINTON-WASH AV,40.683263,-73.965838,712,1444,C,R284
2020-04-17,CLINTON-WASH AV,40.688123,-73.966742,239,254,G,R317
2020-04-17,CORTELYOU ROAD,40.640905,-73.963866,773,451,BQ,R184
2020-04-17,CORTLANDT ST,40.710454,-74.011324,1580,1972,1,R305
2020-04-17,CORTLANDT ST,40.710662,-74.011052,2324,2668,R,R088
2020-04-17,COURT SQ,40.747029,-73.945370,437,566,7,R346
2020-04-17,COURT SQ,40.747257,-73.945112,1796,2010,EMG,R359
2020-04-17,COURT SQ-23 ST,40.747257,-73.945112,898,1005,EMG,R359
2020-04-17,CRESCENT ST,40.683209,-73.873765,707,1108,JZ,R437
2020-04-17,CROWN HTS-UTICA,40.669279,-73.932967,9914,10796,34,R062
2020-04-17,CYPRESS AVE,40.805737,-73.914471,1336,1608,6,R447
2020-04-17,CYPRESS HILLS,40.689945,-73.872564,225,186,J,R003
2020-04-17,DEKALB AVE,40.690612,-73.981848,1658,1015,BDNQR,R099
2020-04-17,DEKALB AVE,40.703839,-73.918440,1064,541,L,R236
2020-04-17,DELANCEY ST,40.718380,-73.987813,4876,6080,FJMZ,R142
2020-04-17,DITMARS BL-31 S,40.774984,-73.912067,1087,1357,NQ,R095
2020-04-17,DITMAS AVE,40.636150,-73.978179,1026,714,F,R420
2020-04-17,DYCKMAN ST,40.860523,-73.925575,1165,1092,1,R036
2020-04-17,DYCKMAN-200 ST,40.865286,-73.926980,623,58,A,R185
2020-04-17,DYRE AVE,40.888244,-73.830850,686,1121,5,R431
2020-04-17,E 143 ST,40.808742,-73.907690,632,864,6,R448
2020-04-17,E 149 ST,40.812104,-73.904085,1842,2504,6,R449
2020-04-17,E 177 ST-PARKCH,40.833246,-73.860805,2268,2771,6,R222
2020-04-17,E 180 ST,40.841882,-73.873551,1300,1319,25,R388
2020-04-17,E TREMONT AVE,40.840097,-73.879774,2386,3110,25,R387
2020-04-17,EAST 105 ST,40.650625,-73.899558,712,1019,L,R376
2020-04-17,EAST BROADWAY,40.713647,-73.990152,2374,2312,F,R257
2020-04-17,EASTERN PKWY,40.672013,-73.964360,132,233,23,R060
2020-04-17,ELDER AVE,40.828894,-73.879559,1306,1613,6,R162
2020-04-17,ELDERTS LANE,40.691320,-73.867135,486,494,JZ,R004
2020-04-17,ELMHURST AVE,40.742445,-73.882005,1068,482,MR,R218
2020-04-17,ESSEX ST,40.718380,-73.987813,2438,3040,FJMZ,R142
2020-04-17,EUCLID AVE,40.675382,-73.872070,1918,901,AC,R200
2020-04-17,FAR ROCKAWAY,40.603983,-73.755383,840,1415,A,R285
2020-04-17,FLATBUSH AVE,40.632836,-73.947642,7806,7461,25,R110
2020-04-17,FLUSHING AVE,40.700244,-73.941658,1454,1324,JM,R377
2020-04-17,FLUSHING AVE,40.700374,-73.950284,870,1120,G,R316
2020-04-17,FORDHAM ROAD,40.862803,-73.901034,3830,3162,BD,R112
2020-04-17,FORDHAM ROAD,40.862941,-73.901199,1837,714,4,R119
2020-04-17,FOREST AVE,40.704424,-73.903077,418,485,M,R403
2020-04-17,FOREST HILLS-71,40.721681,-73.844390,6579,5241,EFMR,R141
2020-04-17,FOREST PARKWAY,40.692304,-73.860151,472,283,J,R005
2020-04-17,FRANKLIN AVE,40.670711,-73.958051,1520,1063,2345S,R123
2020-04-17,FRANKLIN AVE,40.681159,-73.956056,1380,2702,ACS,R297
2020-04-17,FRANKLIN ST,40.719323,-74.006953,350,308,1,R343
2020-04-17,FREEMAN ST,40.829966,-73.891876,1576,2264,25,R409
2020-04-17,FRESH POND ROAD,40.706181,-73.895910,695,860,M,R404
2020-04-17,FT HAMILTON PKY,40.631428,-74.005387,898,622,N,R391
2020-04-17,FT HAMILTON PKY,40.640872,-73.994229,671,475,D,R369
2020-04-17,FT HAMILTON PKY,40.650722,-73.975818,510,260,FG,R289
2020-04-17,FULTON ST,40.687130,-73.975346,477,577,G,R318
2020-04-17,FULTON ST,40.709938,-74.007983,19694,24100,2345ACJZ,R028
2020-04-17,GATES AVE,40.689652,-73.922281,837,569,JZ,R380
2020-04-17,GRAHAM AVE,40.714590,-73.944104,1278,1582,L,R249
2020-04-17,GRAND ARMY PLAZ,40.675219,-73.971012,443,242,23,R059
2020-04-17,GRAND AV-NEWTON,40.736998,-73.877242,1355,1201,MR,R254
2020-04-17,GRAND ST,40.711874,-73.940670,1258,1778,L,R250
2020-04-17,GRAND ST,40.718542,-73.994164,1194,1381,BD,R240
2020-04-17,GRAND-30 AVE,40.766843,-73.921423,999,1136,NQ,R093
2020-04-17,GRANT AVE,40.677107,-73.865376,932,1160,A,R382
2020-04-17,GREENPOINT AVE,40.731324,-73.954425,1614,1680,G,R239
2020-04-17,GREENWOOD-111,40.684364,-73.832181,580,234,A,R355
2020-04-17,GUN HILL ROAD,40.877796,-73.866341,717,848,5,R226
2020-04-17,GUN HILL ROAD,40.877796,-73.866255,1305,2088,25,R364
2020-04-17,HALSEY ST,40.686170,-73.916337,749,534,J,R381
2020-04-17,HALSEY ST,40.695607,-73.904021,1566,1324,L,R266
2020-04-17,HEWES ST,40.706994,-73.953481,353,437,JM,R352
2020-04-17,HIGH ST,40.699316,-73.990474,736,1014,AC,R252
2020-04-17,HOUSTON ST,40.728202,-74.005344,2304,2096,1,R290
2020-04-17,HOWARD BCH-JFK,40.660476,-73.830301,352,112,A,R414
2020-04-17,HOYT ST,40.690545,-73.985065,178,566,23,R456
2020-04-17,HOYT ST,40.690547,-73.985066,412,249,23,R225
2020-04-17,HOYT ST-ASTORIA,40.770426,-73.917614,538,698,NQ,R094
2020-04-17,HOYT/SCHERMER,40.688465,-73.985474,904,1095,ACG,R217
2020-04-17,HUDSON-80 ST,40.679369,-73.858960,860,544,A,R383
2020-04-17,HUNTERS PT AVE,40.742380,-73.948889,469,614,7,R134
2020-04-17,HUNTS POINT AVE,40.820889,-73.890567,2129,2305,6,R146
2020-04-17,INTERVALE-163,40.822172,-73.896747,582,821,25,R407
2020-04-17,INWOOD-207 ST,40.868045,-73.919921,2274,1778,A,R173
2020-04-17,JACKSON AVE,40.816505,-73.907797,812,320,25,R405
2020-04-17,JAMAICA CENTER,40.702131,-73.801110,10450,12400,EJZ,R025
2020-04-17,JAMAICA-179 ST,40.712622,-73.783815,4690,3212,F,R019
2020-04-17,JAMAICA-VAN WYC,40.702566,-73.816859,600,751,E,R342
2020-04-17,JAY ST-METROTEC,40.692182,-73.985935,356,338,R,R089
2020-04-17,JAY ST-METROTEC,40.692338,-73.987342,4964,4758,ACF,R127
2020-04-17,JEFFERSON ST,40.706636,-73.922925,466,211,L,R279
2020-04-17,JFK HOWARD BCH,40.660476,-73.830301,256,304,A,R535
2020-04-17,JFK JAMAICA CT1,40.643942,-73.782356,596,282,E,R536
2020-04-17,JUNCTION BLVD,40.749143,-73.869452,2187,2273,7,R097
2020-04-17,JUNIUS ST,40.663419,-73.902454,557,828,3,R066
2020-04-17,KINGS HIGHWAY,40.603234,-73.972342,942,1022,F,R130
2020-04-17,KINGS HIGHWAY,40.603967,-73.980668,514,656,N,R395
2020-04-17,KINGS HIGHWAY,40.608691,-73.957772,5889,5835,BQ,R211
2020-04-17,KINGSBRIDGE RD,40.866974,-73.893485,2818,3436,BD,R155
2020-04-17,KINGSBRIDGE RD,40.867899,-73.897326,1566,1313,4,R161
2020-04-17,KINGSTON AVE,40.669409,-73.942173,551,706,3,R124
2020-04-17,KINGSTON-THROOP,40.679921,-73.940858,1372,2492,C,R199
2020-04-17,KNICKERBOCKER,40.698666,-73.919685,554,706,M,R413
2020-04-17,KOSCIUSZKO ST,40.693329,-73.928826,529,489,J,R379
2020-04-17,LAFAYETTE AVE,40.686170,-73.973908,422,360,C,R283
2020-04-17,LEFFERTS BLVD,40.685975,-73.824713,1175,1313,A,R356
2020-04-17,LEXINGTON AVE,40.762796,-73.967686,3372,4175,456NQR,R051
2020-04-17,LEXINGTON AVE,40.764763,-73.966291,1517,1951,F,R319
2020-04-17,LEXINGTON-53 ST,40.757530,-73.969102,3156,4014,EM6,R017
2020-04-17,LIBERTY AVE,40.674552,-73.896554,462,418,C,R440
2020-04-17,LIVONIA AVE,40.663801,-73.900444,693,700,L,R350
2020-04-17,LONGWOOD AVE,40.816083,-73.896060,1036,1398,6,R450
2020-04-17,LORIMER ST,40.703855,-73.947387,605,693,JM,R353
2020-04-17,LORIMER ST,40.713875,-73.951592,901,720,GL,R268
2020-04-17,MAIN ST,40.759578,-73.830056,8512,9654,7,R055
2020-04-17,MARBLE HILL-225,40.874551,-73.909879,792,183,1,R039
2020-04-17,MARCY AVE,40.708377,-73.957751,2942,3338,JMZ,R460
2020-04-17,METROPOLITAN AV,40.711353,-73.889580,436,613,M,R100
2020-04-17,METROPOLITAN AV,40.713875,-73.951592,901,720,GL,R268
2020-04-17,METS-WILLETS PT,40.754622,-73.845625,684,1017,7,R328
2020-04-17,MIDDLETOWN ROAD,40.843635,-73.836687,241,316,6,R427
2020-04-17,MONTROSE AVE,40.707889,-73.940005,621,668,L,R265
2020-04-17,MORGAN AVE,40.706148,-73.933160,520,671,L,R294
2020-04-17,MORRIS PARK,40.854137,-73.860977,243,328,5,R329
2020-04-17,MORRISON AVE,40.829495,-73.874559,1094,1497,6,R120
2020-04-17,MOSHOLU PARKWAY,40.879630,-73.884666,1522,791,4,R133
2020-04-17,MT EDEN AVE,40.844406,-73.914621,1184,1125,4,R308
2020-04-17,MURRAY ST-B'WAY,40.713086,-74.007232,213,133,R,R087
2020-04-17,MYRTLE AVE,40.697266,-73.935692,1385,1601,JMZ,R378
2020-04-17,MYRTLE AVE,40.699707,-73.911810,4832,4806,LM,R137
2020-04-17,MYRTLE-WILLOUGH,40.694568,-73.949046,1324,980,G,R286
2020-04-17,NASSAU AV,40.724608,-73.951271,541,900,G,R256
2020-04-17,NECK ROAD,40.595234,-73.955090,464,137,BQ,R230
2020-04-17,NEPTUNE AVE,40.580992,-73.974531,233,121,F,R426
2020-04-17,NEREID AVE,40.898382,-73.854389,552,367,25,R444
2020-04-17,NEVINS ST,40.688269,-73.980453,2478,3104,2345,R056
2020-04-17,NEW LOTS AVE,40.658748,-73.899472,881,1393,L,R375
2020-04-17,NEW LOTS AVE,40.666252,-73.884087,1270,1745,3,R069
2020-04-17,NEW UTRECHT AVE,40.625419,-73.996632,1098,942,ND,R398
2020-04-17,NEWKIRK AVE,40.635059,-73.962793,1215,1225,BQ,R149
2020-04-17,NEWKIRK AVE,40.639961,-73.948352,2730,2152,25,R135
2020-04-17,NORTHERN BLVD,40.752898,-73.905973,1204,1386,MR,R298
2020-04-17,NORWOOD AVE,40.681598,-73.880074,569,797,JZ,R436
2020-04-17,NORWOOD-205 ST,40.874827,-73.878872,3082,3308,D,R157
2020-04-17,NOSTRAND AVE,40.669735,-73.950455,502,770,3,R061
2020-04-17,NOSTRAND AVE,40.680410,-73.950326,3842,6370,AC,R198
2020-04-17,OCEAN PARKWAY,40.576298,-73.968523,866,958,Q,R264
2020-04-17,OXFORD-104 ST,40.681745,-73.837631,191,72,A,R354
2020-04-17,PACIFIC ST,40.684063,-73.977417,4057,5138,BDNQR2345,R057
2020-04-17,PARK PLACE,40.674910,-73.957794,186,281,S,R411
2020-04-17,PARK PLACE,40.713061,-74.008777,1832,1790,23ACE,R029
2020-04-17,PARKSIDE AVE,40.655053,-73.961227,915,935,BQ,R148
2020-04-17,PARSONS BLVD,40.707564,-73.803326,1992,2440,F,R114
2020-04-17,PELHAM BAY PARK,40.852465,-73.828125,1174,980,6,R429
2020-04-17,PELHAM PARKWAY,40.857188,-73.867607,2654,2076,25,R361
2020-04-17,PELHAM PARKWAY,40.858973,-73.855355,396,458,5,R430
2020-04-17,PENNSYLVANIA AV,40.664884,-73.894258,995,653,3,R067
2020-04-17,PRESIDENT ST,40.667879,-73.950648,348,501,25,R277
2020-04-17,PRINCE ST-B'WAY,40.724332,-73.997684,426,838,NR,R086
2020-04-17,PROSPECT AVE,40.665438,-73.992856,413,610,R,R246
2020-04-17,PROSPECT AVE,40.819396,-73.901467,2646,1508,25,R406
2020-04-17,PROSPECT PARK,40.661596,-73.962193,2052,2714,BQS,R196
2020-04-17,QUEENS PLAZA,40.748948,-73.937194,1560,2060,EMR,R140
2020-04-17,QUEENSBORO PLZ,40.750508,-73.940177,915,481,7NQ,R121
2020-04-17,RALPH AVE,40.678815,-73.920801,925,913,C,R438
2020-04-17,RECTOR ST,40.707222,-74.013391,350,318,R,R227
2020-04-17,RECTOR ST,40.707840,-74.013691,514,498,1,R304
2020-04-17,RIT-MANHATTAN,40.761268,-73.964016,397,17,R,R468
2020-04-17,RIT-ROOSEVELT,40.757400,-73.954006,401,44,R,R469
2020-04-17,ROCKAWAY AVE,40.662541,-73.908763,1176,1464,3,R065
2020-04-17,ROCKAWAY AVE,40.678360,-73.911939,1872,1742,C,R439
2020-04-17,ROCKAWAY BLVD,40.680429,-73.843853,2172,708,A,R385
2020-04-17,ROCKAWAY PK 116,40.580454,-73.837459,147,301,AS,R419
2020-04-17,ROCKAWAY PKY,40.646660,-73.901832,545,225,L,R152
2020-04-17,ROOSEVELT AVE,40.746655,-73.891361,9800,9124,EFMR7,R018
2020-04-17,ROOSEVELT IS,40.759123,-73.953266,615,633,F,R259
2020-04-17,SARATOGA AVE,40.661466,-73.916316,1118,1444,3,R064
2020-04-17,SENECA AVE,40.702798,-73.907776,323,389,M,R402
2020-04-17,SHEEPSHEAD BAY,40.586810,-73.954167,2734,3050,BQ,R136
2020-04-17,SHEPHERD AVE,40.674161,-73.880761,584,632,C,R442
2020-04-17,SIMPSON ST,40.824170,-73.893228,2840,1434,25,R408
2020-04-17,SMITH-9 ST,40.673714,-73.996139,677,1177,FG,R270
2020-04-17,SOUTH FERRY,40.703082,-74.012983,1594,1773,R1,R001
2020-04-17,SPRING ST,40.722397,-73.997211,636,1128,6,R322
2020-04-17,SPRING ST,40.726202,-74.003627,774,282,CE,R282
2020-04-17,ST LAWRENCE AVE,40.831500,-73.867623,691,944,6,R245
2020-04-17,STEINWAY ST,40.756864,-73.920736,2168,2528,MR,R238
2020-04-17,STERLING ST,40.662752,-73.950605,693,684,25,R209
2020-04-17,STILLWELL AVE,40.577423,-73.981225,4864,5398,DFNQ,R151
2020-04-17,SUTPHIN BLVD,40.700488,-73.807933,2819,3740,EJZ,R024
2020-04-17,SUTPHIN BLVD,40.705416,-73.810562,1048,1016,F,R128
2020-04-17,SUTTER AVE,40.664591,-73.922668,1330,1910,3,R063
2020-04-17,SUTTER AVE,40.669376,-73.902047,714,1124,L,R349
2020-04-17,TREMONT AVE,40.850307,-73.905244,3428,2998,BD,R154
2020-04-17,UNION ST,40.677302,-73.983135,754,1012,R,R231
2020-04-17,UNION TPK-KEW G,40.714444,-73.830979,4050,4992,EF,R158
2020-04-17,UTICA AVE,40.679279,-73.930585,3820,4378,AC,R153
2020-04-17,VAN ALSTON-21ST,40.743973,-73.949876,205,303,G,R360
2020-04-17,VAN SICLEN AVE,40.665405,-73.889451,644,872,3,R068
2020-04-17,VAN SICLEN AVE,40.672786,-73.890438,550,752,C,R441
2020-04-17,VAN SICLEN AVE,40.678018,-73.891726,484,566,JZ,R434
2020-04-17,VAN WYCK BLVD,40.709174,-73.820593,448,375,EF,R255
2020-04-17,VERNON/JACKSON,40.742624,-73.953545,2670,2649,7,R276
2020-04-17,W 4 ST-WASH SQ,40.732251,-74.000559,3362,4772,ABCDEFM,R138
2020-04-17,W 8 ST-AQUARIUM,40.576152,-73.975925,424,432,FQ,R312
2020-04-17,WAKEFIELD-241,40.903085,-73.850591,1238,1695,2,R145
2020-04-17,WALL ST,40.706864,-74.009056,3012,3780,23,R027
2020-04-17,WALL ST,40.707466,-74.011867,2528,2340,45,R043
2020-04-17,WASHINGTON-36 A,40.756977,-73.929373,502,638,NQ,R091
2020-04-17,WESTCHESTER SQ,40.839892,-73.842952,995,1231,6,R107
2020-04-17,WHITEHALL ST,40.703082,-74.012983,3188,3546,R1,R001
2020-04-17,WHITLOCK AVE,40.826508,-73.886425,403,568,6,R325
2020-04-17,WILSON AVE,40.688676,-73.903999,469,528,L,R295
2020-04-17,WINTHROP ST,40.656648,-73.950198,1070,368,25,R451
2020-04-17,WOODHAVEN BLVD,40.693866,-73.851568,1240,870,JZ,R006
2020-04-17,WOODHAVEN BLVD,40.733080,-73.869259,3204,2764,MR,R201
2020-04-17,WOODLAWN ROAD,40.885973,-73.878851,1051,605,4,R052
2020-04-17,WORLD TRADE CTR,40.712557,-74.009807,1832,1790,23ACE,R029
2020-04-17,YORK ST,40.699756,-73.986890,511,473,F,R301
2020-04-17,ZEREGA AVE,40.836460,-73.846471,315,399,6,R326
2020-04-18,1 AVE,40.730901,-73.981719,1014,2378,L,R248
2020-04-18,103 ST,40.790582,-73.947473,1070,1544,6,R180
2020-04-18,103 ST,40.796105,-73.961399,199,238,BC,R314
2020-04-18,103 ST,40.799354,-73.968329,602,701,1,R191
2020-04-18,103 ST-CORONA,40.749858,-73.862672,1646,1458,7,R208
2020-04-18,104 ST,40.695184,-73.844326,184,94,JZ,R007
2020-04-18,110 ST,40.795066,-73.944297,1618,2336,6,R181
2020-04-18,110 ST-CATHEDRL,40.804032,-73.966742,1190,1454,1,R192
2020-04-18,110 ST-CPN,40.799110,-73.951807,487,847,23,R323
2020-04-18,111 ST,40.697405,-73.836354,131,86,J,R008
2020-04-18,111 ST,40.751760,-73.855183,948,669,7,R310
2020-04-18,116 ST,40.798574,-73.941593,2472,3314,6,R182
2020-04-18,116 ST,40.802098,-73.949625,1360,1520,23,R324
2020-04-18,116 ST,40.805072,-73.954833,744,1344,BC,R333
2020-04-18,116 ST-COLUMBIA,40.808190,-73.964124,255,326,1,R159
2020-04-18,121 ST,40.700536,-73.828382,155,124,JZ,R009
2020-04-18,125 ST,40.804406,-73.937452,2556,4462,456,R132
2020-04-18,125 ST,40.808076,-73.945906,1770,2052,23,R206
2020-04-18,125 ST,40.811056,-73.952386,4134,5644,ACBD,R102
2020-04-18,125 ST,40.815596,-73.958395,403,855,1,R034
2020-04-18,135 ST,40.814459,-73.940992,2096,1636,23,R207
2020-04-18,135 ST,40.817902,-73.947644,732,1224,BC,R332
2020-04-18,137 ST-CITY COL,40.821994,-73.953674,1756,2548,1,R169
2020-04-18,138 ST-3 AVE,40.810512,-73.926165,885,837,6,R445
2020-04-18,138 ST-GR CONC,40.813208,-73.929877,332,384,45,R307
2020-04-18,14 ST,40.738007,-73.998381,1576,1590,123FLM,R105
2020-04-18,14 ST,40.740388,-74.002104,897,1118,ACEL,R175
2020-04-18,14 ST-6 AVE,40.737348,-73.996900,1640,3828,FLM123,R163
2020-04-18,14 ST-UNION SQ,40.734836,-73.990688,20358,28668,LNQR456,R170
2020-04-18,145 ST,40.820402,-73.936315,4,3,3,R344
2020-04-18,145 ST,40.824787,-73.944232,3484,4494,ABCD,R101
2020-04-18,145 ST,40.826426,-73.950412,1412,1868,1,R273
2020-04-18,148 ST-LENOX,40.823877,-73.936443,15,61,3,R345
2020-04-18,149 ST-3 AVE,40.816132,-73.917754,3754,3474,25,R053
2020-04-18,149 ST-GR CONC,40.818429,-73.926927,2518,2704,245,R205
2020-04-18,15 ST-PROSPECT,40.660376,-73.979509,346,372,FG,R241
2020-04-18,155 ST,40.829934,-73.938632,436,433,BD,R315
2020-04-18,155 ST,40.830551,-73.941486,174,225,C,R331
2020-04-18,157 ST,40.833879,-73.944726,1494,1666,1,R193
2020-04-18,161 ST-YANKEE,40.827888,-73.925736,12078,10374,BD4,R195
2020-04-18,163 ST-AMSTERDM,40.835957,-73.939898,315,507,C,R296
2020-04-18,167 ST,40.833773,-73.918430,2012,1332,BD,R104
2020-04-18,167 ST,40.835535,-73.921380,1077,1400,4,R221
2020-04-18,168 ST-BROADWAY,40.840778,-73.940091,4032,4146,1AC,R035
2020-04-18,169 ST,40.710459,-73.793600,716,1244,F,R115
2020-04-18,170 ST,40.839301,-73.913355,1286,1092,BD,R443
2020-04-18,170 ST,40.840048,-73.917775,828,1166,4,R243
2020-04-18,174 ST,40.837382,-73.887659,1310,2384,25,R386
2020-04-18,174-175 ST,40.845892,-73.910136,968,814,BD,R253
2020-04-18,175 ST,40.847369,-73.939683,1034,1040,A,R126
2020-04-18,176 ST,40.848635,-73.912497,659,846,4,R309
2020-04-18,18 AVE,40.607958,-74.001782,303,116,D,R372
2020-04-18,18 AVE,40.620728,-73.990388,275,293,N,R392
2020-04-18,18 AVE,40.629881,-73.977149,516,454,F,R242
2020-04-18,18 ST,40.741096,-73.997877,220,362,1,R321
2020-04-18,181 ST,40.849495,-73.933632,916,1574,1,R260
2020-04-18,181 ST,40.851686,-73.937967,874,1276,A,R174
